Date,Symbol,Close,RSI,Lower_BB,Middle_BB,Upper_BB,MACD,Signal_Line
2024-10-10,RDDT,69.9000015258789,62.557821228222465,59.40627316579353,66.4794994354248,73.55272570505606,4.291981624963914,3.9861716376645395
2024-10-11,RDDT,73.25,68.64361674657371,60.38511237960506,67.18749942779542,73.98988647598577,4.508277111846826,4.090592732500997
2024-10-14,RDDT,74.87000274658203,71.09070467287016,61.440109701471336,67.97349948883057,74.5068892761898,4.803526675275038,4.233179521055805
2024-10-15,RDDT,75.16999816894531,71.53373922115651,62.013473280729144,68.6374994277954,75.26152557486166,5.003731532789368,4.387289923402518
2024-10-16,RDDT,77.26000213623047,74.46923271128502,62.110382785078194,69.31749954223633,76.52461629939447,5.327672128196914,4.575366364361397
2024-10-17,RDDT,76.29000091552734,70.81908161540319,62.436537475896,69.90399971008301,77.37146194427002,5.401625399510324,4.740618171391183
2024-10-18,RDDT,80.9000015258789,76.67148704609457,61.98098950408001,70.64049987792968,79.30001025177936,5.891907886567904,4.970876114426527
2024-10-21,RDDT,78.55000305175781,69.06719878204936,62.4129399855455,71.31800003051758,80.22306007548966,5.938645737150927,5.164430038971408
2024-10-22,RDDT,77.29000091552734,65.3260949038717,62.80302574126027,71.83450012207031,80.86597450288035,5.765722553638164,5.284688541904759
2024-10-23,RDDT,77.68000030517578,65.94104040922585,63.14226281401798,72.3245002746582,81.50673773529843,5.602278527946258,5.348206539113059
2024-10-24,RDDT,78.5999984741211,67.4094049376335,63.763777599555,72.92850036621094,82.09322313286688,5.503842438704809,5.3793337190314094
2024-10-25,RDDT,81.36000061035156,71.39385977908692,64.19104475650296,73.64250030517579,83.09395585384861,5.647797024721224,5.433026380169372
2024-10-28,RDDT,79.68000030517578,66.09672316177812,65.23107686970559,74.3305004119873,83.42992395426901,5.513522842459739,5.449125672627446
2024-10-29,RDDT,81.73999786376953,69.12204048261259,66.32621217591628,75.11900024414062,83.91178831236496,5.553426737696299,5.469985885641217
2024-10-30,RDDT,116.05000305175781,88.12635281714958,58.082297411129126,77.53250045776367,96.98270350439822,8.890665471717284,6.15412180285643
2024-10-31,RDDT,119.30000305175781,88.8277917218643,54.04525471931275,80.1240005493164,106.20274637932006,11.450781043332903,7.213453650951725
2024-11-01,RDDT,112.9800033569336,79.04829317139266,52.7001921737913,82.15400085449218,111.60780953519307,12.586100564508618,8.287983033663103
2024-11-04,RDDT,109.02999877929688,73.5947380173942,52.94421248504225,84.08350067138672,115.22278885773119,12.907893615737564,9.211965150077996
2024-11-05,RDDT,122.56999969482422,78.95456624921907,51.98034430709967,86.6735008239746,121.36665734084954,14.051568076573261,10.179885735377049
2024-11-06,RDDT,121.08000183105469,77.09989969756522,52.21583455746645,89.17750091552735,126.13916727358824,14.560757868028595,11.056060161907359
2024-11-07,RDDT,131.44000244140625,80.52534595194555,52.11483886333402,92.2545009613037,132.39416305927338,15.48889660121402,11.942627449768692
2024-11-08,RDDT,134.8000030517578,81.49228021021956,52.16838005575286,95.33200111389161,138.49562217203035,16.166537858314346,12.787409531477824
2024-11-11,RDDT,129.22999572753906,74.85697979823166,53.55703247793603,98.05000076293945,142.54296904794285,16.031541236479228,13.436235872478106
2024-11-12,RDDT,127.75,73.15261193572915,55.69348376197866,100.67900085449219,145.66451794700572,15.59611369714231,13.868211437410947
2024-11-13,RDDT,132.05999755859375,74.9419005945065,57.80179067439464,103.41900062561035,149.03621057682608,15.334936852896309,14.161556520508022
2024-11-14,RDDT,131.8800048828125,74.71794301318182,60.75802782980096,106.19850082397461,151.63897381814826,14.907689083247554,14.31078303305593
2024-11-15,RDDT,124.77999877929688,66.30108031587135,63.8208320590273,108.3925006866455,152.9641693142637,13.915981392525989,14.231822704949943
2024-11-18,RDDT,129.4199981689453,68.77651037129712,67.68010746508564,110.93600044250488,154.1918934199241,13.276593529836745,14.040776869927305
2024-11-19,RDDT,137.16000366210938,72.41644028895352,72.14006271422397,113.92950057983398,155.718938445444,13.10606896903963,13.853835289749771
2024-11-20,RDDT,136.27000427246094,71.38591831569526,77.50110959370537,116.85900077819824,156.2168919626911,12.739348806269213,13.63093799305366
2024-11-21,RDDT,158.02000427246094,79.18248249229538,81.68841684429307,120.83000106811524,159.9715852919374,13.616565660305046,13.628063526503936
2024-11-22,RDDT,146.6699981689453,68.66775941042907,87.88259495182047,124.09550094604492,160.30840694026938,13.392521284045644,13.580955078012279
2024-11-25,RDDT,141.89999389648438,64.77478065747395,96.52240150358702,127.20650062561035,157.89059974763367,12.757789698476184,13.416322002105062
2024-11-26,RDDT,135.61000061035156,59.94838685104457,107.24658259500728,129.90000076293944,152.5534189308716,11.736231055464641,13.080303812776979
2024-11-27,RDDT,140.0399932861328,62.09077996020153,108.97210637635014,131.0995002746582,153.22689417296624,11.061933026046344,12.676629655430851
2024-11-29,RDDT,140.69000244140625,62.40851838779744,110.3608329802135,132.16900024414062,153.97716750806774,10.440387339718082,12.229381192288297
2024-12-02,RDDT,141.63999938964844,62.89797024650327,113.31213434043315,133.60200004577638,153.8918657511196,9.884745126364724,11.760453979103584
2024-12-03,RDDT,149.8300018310547,66.8992989976963,117.56037397196377,135.64200019836426,153.72362642476475,9.802216082483707,11.36880639977961
2024-12-04,RDDT,154.22999572753906,68.84336008154033,118.46736343168592,137.225,155.98263656831406,9.857171655529239,11.066479450929535
2024-12-05,RDDT,153.08999633789063,67.73338627115278,120.39156469423995,138.82549972534179,157.25943475644362,9.703184105669461,10.793820381877522
2024-12-06,RDDT,162.75999450683594,71.87566560540239,119.56691203945032,140.3914993286133,161.21608661777626,9.986586419430289,10.632373589388076
2024-12-09,RDDT,167.1699981689453,73.54372651540429,118.33828803878322,142.00999908447267,165.68171013016212,10.29938077219008,10.565775025948476
2024-12-10,RDDT,155.92999267578125,63.24735352400507,119.69529380442023,143.34499893188476,166.9947040593493,9.802645510190565,10.413149122796895
2024-12-11,RDDT,165.9199981689453,67.5904151294444,120.79896174008398,145.25349884033204,169.7080359405801,9.818810204513117,10.294281339140142
2024-12-12,RDDT,163.50999450683594,65.57716979734573,121.92660927159714,146.82599868774415,171.72538810389113,9.575587113117301,10.150542493935573
2024-12-13,RDDT,172.64999389648438,69.31063905553764,122.55752429497738,148.86449813842773,175.17147198187808,9.72941136126455,10.066316267401369
2024-12-16,RDDT,178.10000610351563,71.30888707628671,124.7245848975858,151.53049850463867,178.33641211169154,9.985685805893052,10.050190175099706
2024-12-17,RDDT,168.7899932861328,63.68092701413947,127.71411458503707,153.49899826049804,179.28388193595902,9.586991661421273,9.95755047236402
2024-12-18,RDDT,160.64999389648438,57.853788611284074,129.85058036581816,154.6734977722168,179.49641517861542,8.75803783338669,9.717647944568554
2024-12-19,RDDT,163.72000122070313,59.36406333446759,132.4393812680658,156.0459976196289,179.652613971192,8.160789403927126,9.40627623644027
2024-12-20,RDDT,170.7100067138672,62.646188398474926,132.22872344942436,156.6804977416992,181.13227203397406,7.941154164909081,9.113251822134032
2024-12-23,RDDT,168.61000061035156,61.05080893608852,133.2520780637237,157.77749786376953,182.30291766381535,7.569302393479149,8.804461936403055
2024-12-24,RDDT,177.41000366210938,65.0656550039058,134.7426247399693,159.5529983520508,184.36337196413228,7.612366197040932,8.56604278853063
2024-12-26,RDDT,176.74000549316406,64.52034605975402,138.30578471886272,161.6094985961914,184.91321247352008,7.514900016991599,8.355814234222825
2024-12-27,RDDT,173.5399932861328,61.85397179189594,141.66831925474403,163.2844985961914,184.9006779376388,7.192865265501069,8.123224440478474
2024-12-30,RDDT,165.52999877929688,55.65404678042762,145.55296004888783,164.52649841308593,183.50003677728404,6.476030584756609,7.793785669334101
2024-12-31,RDDT,163.44000244140625,54.129465531697846,149.78234295457588,165.61649856567382,181.45065417677176,5.741907399335844,7.38341001533445
2025-01-02,RDDT,165.91000366210938,55.6748631426853,152.33826330393495,166.42049865722657,180.5027340105182,5.22031146909363,6.950790306086287
2025-01-03,RDDT,177.74000549316406,62.23699959340476,153.85967061057093,167.59599914550782,181.3323276804447,5.315185592696969,6.623669363408424
2025-01-06,RDDT,179.49000549316406,63.10711275163715,155.9573819804525,168.91599960327147,181.87461722609044,5.403712325842869,6.379677955895313
2025-01-07,RDDT,172.32000732421875,57.283354184682125,156.67590265813607,169.3940002441406,182.11209783014516,5.069842063590957,6.117710777434442
2025-01-08,RDDT,172.00999450683594,57.03825797616581,156.9121956491455,169.63600006103516,182.35980447292482,4.7352116789370235,5.841210957734958
2025-01-10,RDDT,167.0800018310547,53.14409205044569,159.04057850832095,170.19350051879883,181.3464225292767,4.187906397461427,5.510550045680252
2025-01-13,RDDT,164.64999389648438,51.28548009830446,158.86656082468096,170.13000030517577,181.39343978567058,3.5974484159706943,5.127929719738341
2025-01-14,RDDT,164.82000732421875,51.41350943044145,159.072452023537,170.19550094604492,181.31854986855282,3.102105119439691,4.722764799678611
2025-01-15,RDDT,170.69000244140625,55.7387832063277,159.02827371800737,170.097501373291,181.16672902857465,2.9569308198589495,4.369598003714679
2025-01-16,RDDT,174.8699951171875,58.567330540025644,159.25092739931202,169.9360008239746,180.6210742486372,3.0057804695387658,4.096834496879497
2025-01-17,RDDT,175.3300018310547,58.878774194618494,159.34057204841642,170.26300125122071,181.185430454025,3.0290771261741956,3.883283022738437
2025-01-21,RDDT,188.32000732421875,66.52987255858268,159.06189724693417,171.64650192260743,184.2311065982807,3.612417104342991,3.829109839059348
2025-01-22,RDDT,183.74000549316406,62.13982939882153,159.5689337061981,172.64750213623046,185.72607056626282,3.8062907372758525,3.824546018702649
2025-01-23,RDDT,181.99000549316406,60.49718209604316,159.55565114795695,173.2115020751953,186.86735300243367,3.8298430149554585,3.825605417953211
2025-01-24,RDDT,182.39999389648438,60.75890012882052,159.8570870914265,173.90100173950196,187.94491638757742,3.8200122089143473,3.8244867761454384
2025-01-27,RDDT,180.8300018310547,59.14298198805081,159.78025002952091,174.0720016479492,188.3637532663775,3.6955364463902463,3.7986967101944003
2025-01-28,RDDT,194.75,67.41715897533561,158.08751278675794,174.972501373291,191.85748995982408,4.175012304472747,3.8739598290500696
2025-01-29,RDDT,202,70.74073119968958,155.83607953166592,176.39550170898437,196.95492388630282,4.806761710589047,4.060520205357865
2025-01-30,RDDT,198.92999267578125,67.59641700523447,155.94123711805474,178.06550140380858,200.18976568956242,5.09607700718171,4.267631565722635
2025-01-31,RDDT,199.5500030517578,67.90666959002193,156.93675919750075,179.87100143432616,202.80524367115157,5.280102155660371,4.470125683710182
2025-02-03,RDDT,202.30999755859375,69.31511747608887,157.72332103543758,181.69100112915038,205.65868122286318,5.471047177264254,4.670309982420997
2025-02-04,RDDT,215.30999755859375,74.90216191950736,155.58271890745922,183.5695007324219,211.55628255738455,6.086121509262776,4.953472287789353
2025-02-05,RDDT,221.16000366210938,76.93717762611976,153.32380647732703,185.65300064086915,217.98219480441128,6.710566379274208,5.304891106086324
2025-02-06,RDDT,216.50999450683594,71.94366467330028,153.5037119316688,187.8625,222.22128806833123,6.911675753795166,5.626248035628093
2025-02-07,RDDT,225.22999572753906,75.19496571367222,153.35889063846008,190.52350006103515,227.68810948361022,7.316844641509301,5.964367356804335
2025-02-10,RDDT,224.92999267578125,74.87349003135445,155.01568965552366,193.41599960327147,231.8163095510193,7.516958663464535,6.274885618136375
2025-02-11,RDDT,213.75999450683594,63.91664660885254,158.88846445079895,195.87149963378906,232.85453481677916,7.146281310471725,6.449164756603445
2025-02-12,RDDT,216.47000122070313,65.24548026168688,163.33864241392178,198.4539993286133,233.5693562433048,6.874589066879344,6.534249618658626
2025-02-13,RDDT,204.9499969482422,55.83267416256265,167.37031459661446,200.16699905395507,232.96368351129567,6.1416013222550525,6.4557199593779115
2025-02-14,RDDT,196.3800048828125,50.04813170385233,170.48739769671676,201.24249954223632,231.99760138775588,5.169039265231445,6.198383820548619
2025-02-18,RDDT,187.1300048828125,44.66877191096007,172.67731349435346,201.8324996948242,230.98768589529496,3.987238622591227,5.756154780957141
2025-02-19,RDDT,189.66000366210938,46.36678038574881,172.862912790783,201.89949951171874,230.93608623265447,3.111351872689516,5.227194199303616
2025-02-20,RDDT,175.44000244140625,39.10326909532697,171.2107149849133,201.48449935913087,231.75828373334843,1.8165110467487589,4.545057568792645
2025-02-21,RDDT,166.39999389648438,35.315693534677585,167.77706258198222,200.7049987792969,233.63293497661155,0.3954731392432631,3.715140682882769
2025-02-24,RDDT,165.57000732421875,34.980679203659484,164.34877881413738,199.8634994506836,235.37822008722983,-0.7801457190906746,2.8160834024880805
2025-02-25,RDDT,159.99000549316406,32.732539453906,160.05970626496935,198.82149963378907,237.5832930026088,-1.9525061851254688,1.8623654849653706
2025-02-26,RDDT,168.10000610351563,38.880693151703376,156.4911827469144,197.48899993896484,238.48681713101527,-2.517157689634486,0.9864608500453993
2025-02-27,RDDT,159.77999877929688,35.314683557134835,151.29490040813445,195.37799987792968,239.4610993477249,-3.3097223440140433,0.1272242112335108
